IndID,polycode,value,label
Migrant_Indicator,E01012664,7.201516108654453,LSOA: E01012664<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012665,7.164727495407226,LSOA: E01012665<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012716,8.031837916063676,LSOA: E01012716<br/>Proportion of residents <br/>at different UK address one year previously = 8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012719,6.731436502428869,LSOA: E01012719<br/>Proportion of residents <br/>at different UK address one year previously = 6.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012662,5.987170349251604,LSOA: E01012662<br/>Proportion of residents <br/>at different UK address one year previously = 6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012703,6.59264399722415,LSOA: E01012703<br/>Proportion of residents <br/>at different UK address one year previously = 6.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012704,8.734939759036145,LSOA: E01012704<br/>Proportion of residents <br/>at different UK address one year previously = 8.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012706,5.9546925566343045,LSOA: E01012706<br/>Proportion of residents <br/>at different UK address one year previously = 6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012717,5.772931366260424,LSOA: E01012717<br/>Proportion of residents <br/>at different UK address one year previously = 5.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012666,10.317460317460316,LSOA: E01012666<br/>Proportion of residents <br/>at different UK address one year previously = 10.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012667,6.262904335856848,LSOA: E01012667<br/>Proportion of residents <br/>at different UK address one year previously = 6.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012668,7.0108349267049075,LSOA: E01012668<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012669,8.442669709070165,LSOA: E01012669<br/>Proportion of residents <br/>at different UK address one year previously = 8.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012718,6.035578144853875,LSOA: E01012718<br/>Proportion of residents <br/>at different UK address one year previously = 6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012690,6.353084911423336,LSOA: E01012690<br/>Proportion of residents <br/>at different UK address one year previously = 6.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012691,7.251908396946565,LSOA: E01012691<br/>Proportion of residents <br/>at different UK address one year previously = 7.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012692,9.1307066916823,LSOA: E01012692<br/>Proportion of residents <br/>at different UK address one year previously = 9.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012705,5.112881806108898,LSOA: E01012705<br/>Proportion of residents <br/>at different UK address one year previously = 5.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012723,6.666666666666667,LSOA: E01012723<br/>Proportion of residents <br/>at different UK address one year previously = 6.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012693,5.782975958414554,LSOA: E01012693<br/>Proportion of residents <br/>at different UK address one year previously = 5.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012711,7.473309608540925,LSOA: E01012711<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012747,7.086614173228346,LSOA: E01012747<br/>Proportion of residents <br/>at different UK address one year previously = 7.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012750,6.952491309385864,LSOA: E01012750<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012681,19.144981412639407,LSOA: E01012681<br/>Proportion of residents <br/>at different UK address one year previously = 19.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012683,10.11477761836442,LSOA: E01012683<br/>Proportion of residents <br/>at different UK address one year previously = 10.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012748,12.108922363847045,LSOA: E01012748<br/>Proportion of residents <br/>at different UK address one year previously = 12.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012749,9.13884007029877,LSOA: E01012749<br/>Proportion of residents <br/>at different UK address one year previously = 9.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012707,8.780487804878048,LSOA: E01012707<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012720,7.539203860072376,LSOA: E01012720<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012721,8.348457350272232,LSOA: E01012721<br/>Proportion of residents <br/>at different UK address one year previously = 8.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012724,7.177033492822966,LSOA: E01012724<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012678,6.232558139534883,LSOA: E01012678<br/>Proportion of residents <br/>at different UK address one year previously = 6.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012679,13.03095752339813,LSOA: E01012679<br/>Proportion of residents <br/>at different UK address one year previously = 13%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012680,14.73053892215569,LSOA: E01012680<br/>Proportion of residents <br/>at different UK address one year previously = 14.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012682,12.887663680220538,LSOA: E01012682<br/>Proportion of residents <br/>at different UK address one year previously = 12.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012684,10.808876163206872,LSOA: E01012684<br/>Proportion of residents <br/>at different UK address one year previously = 10.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012676,9.117432530999272,LSOA: E01012676<br/>Proportion of residents <br/>at different UK address one year previously = 9.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012677,11.174785100286533,LSOA: E01012677<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012708,7.91765637371338,LSOA: E01012708<br/>Proportion of residents <br/>at different UK address one year previously = 7.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012709,10.365448504983389,LSOA: E01012709<br/>Proportion of residents <br/>at different UK address one year previously = 10.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012710,9.836065573770492,LSOA: E01012710<br/>Proportion of residents <br/>at different UK address one year previously = 9.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012722,8.17391304347826,LSOA: E01012722<br/>Proportion of residents <br/>at different UK address one year previously = 8.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012673,10.687022900763358,LSOA: E01012673<br/>Proportion of residents <br/>at different UK address one year previously = 10.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012675,11.424984306340239,LSOA: E01012675<br/>Proportion of residents <br/>at different UK address one year previously = 11.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012735,10.589171974522294,LSOA: E01012735<br/>Proportion of residents <br/>at different UK address one year previously = 10.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012736,12.540822991508819,LSOA: E01012736<br/>Proportion of residents <br/>at different UK address one year previously = 12.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012737,10.974673829623944,LSOA: E01012737<br/>Proportion of residents <br/>at different UK address one year previously = 11%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012670,11.156741957563312,LSOA: E01012670<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012733,13.137254901960786,LSOA: E01012733<br/>Proportion of residents <br/>at different UK address one year previously = 13.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012734,8.236151603498543,LSOA: E01012734<br/>Proportion of residents <br/>at different UK address one year previously = 8.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012738,9.491778774289985,LSOA: E01012738<br/>Proportion of residents <br/>at different UK address one year previously = 9.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012739,7.022677395757132,LSOA: E01012739<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012742,9.490333919156415,LSOA: E01012742<br/>Proportion of residents <br/>at different UK address one year previously = 9.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012712,5.177603853100542,LSOA: E01012712<br/>Proportion of residents <br/>at different UK address one year previously = 5.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012713,7.15071507150715,LSOA: E01012713<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012715,8.620689655172415,LSOA: E01012715<br/>Proportion of residents <br/>at different UK address one year previously = 8.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012740,8.238446081714669,LSOA: E01012740<br/>Proportion of residents <br/>at different UK address one year previously = 8.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012741,8.647450110864744,LSOA: E01012741<br/>Proportion of residents <br/>at different UK address one year previously = 8.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012671,13.165266106442578,LSOA: E01012671<br/>Proportion of residents <br/>at different UK address one year previously = 13.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012672,14.350355526826114,LSOA: E01012672<br/>Proportion of residents <br/>at different UK address one year previously = 14.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012674,8.715862870424171,LSOA: E01012674<br/>Proportion of residents <br/>at different UK address one year previously = 8.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012751,11.389961389961389,LSOA: E01012751<br/>Proportion of residents <br/>at different UK address one year previously = 11.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012686,5.775922059846903,LSOA: E01012686<br/>Proportion of residents <br/>at different UK address one year previously = 5.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012687,5.337519623233909,LSOA: E01012687<br/>Proportion of residents <br/>at different UK address one year previously = 5.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012688,6.226765799256506,LSOA: E01012688<br/>Proportion of residents <br/>at different UK address one year previously = 6.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012689,9.970457902511077,LSOA: E01012689<br/>Proportion of residents <br/>at different UK address one year previously = 10%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012714,13.19034852546917,LSOA: E01012714<br/>Proportion of residents <br/>at different UK address one year previously = 13.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012695,8.855291576673865,LSOA: E01012695<br/>Proportion of residents <br/>at different UK address one year previously = 8.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012743,12.2040072859745,LSOA: E01012743<br/>Proportion of residents <br/>at different UK address one year previously = 12.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012744,8.816120906801007,LSOA: E01012744<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012745,9.703337453646476,LSOA: E01012745<br/>Proportion of residents <br/>at different UK address one year previously = 9.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012746,8.85009030704395,LSOA: E01012746<br/>Proportion of residents <br/>at different UK address one year previously = 8.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012685,8.413998510796723,LSOA: E01012685<br/>Proportion of residents <br/>at different UK address one year previously = 8.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012694,6.93815987933635,LSOA: E01012694<br/>Proportion of residents <br/>at different UK address one year previously = 6.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012696,9.558823529411764,LSOA: E01012696<br/>Proportion of residents <br/>at different UK address one year previously = 9.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012697,4.777070063694268,LSOA: E01012697<br/>Proportion of residents <br/>at different UK address one year previously = 4.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012698,8.755472170106318,LSOA: E01012698<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012726,8.0213903743315509,LSOA: E01012726<br/>Proportion of residents <br/>at different UK address one year previously = 8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012728,9.60490463215259,LSOA: E01012728<br/>Proportion of residents <br/>at different UK address one year previously = 9.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012752,12.303075768942236,LSOA: E01012752<br/>Proportion of residents <br/>at different UK address one year previously = 12.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012753,6.887532693984307,LSOA: E01012753<br/>Proportion of residents <br/>at different UK address one year previously = 6.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012754,10.271158586688578,LSOA: E01012754<br/>Proportion of residents <br/>at different UK address one year previously = 10.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012755,7.6923076923076925,LSOA: E01012755<br/>Proportion of residents <br/>at different UK address one year previously = 7.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012701,7.211538461538461,LSOA: E01012701<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012729,7.531645569620253,LSOA: E01012729<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012730,6.1946902654867255,LSOA: E01012730<br/>Proportion of residents <br/>at different UK address one year previously = 6.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012731,7.606557377049181,LSOA: E01012731<br/>Proportion of residents <br/>at different UK address one year previously = 7.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012732,7.498568975386377,LSOA: E01012732<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012699,6.329884357881924,LSOA: E01012699<br/>Proportion of residents <br/>at different UK address one year previously = 6.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012700,5.498866213151928,LSOA: E01012700<br/>Proportion of residents <br/>at different UK address one year previously = 5.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012702,6.460875807609476,LSOA: E01012702<br/>Proportion of residents <br/>at different UK address one year previously = 6.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012725,7.528409090909091,LSOA: E01012725<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01012727,7.550761421319797,LSOA: E01012727<br/>Proportion of residents <br/>at different UK address one year previously = 7.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024993,7.386716325263812,LSOA: E01024993<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025026,11.994322214336409,LSOA: E01025026<br/>Proportion of residents <br/>at different UK address one year previously = 12%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025027,11.331133113311331,LSOA: E01025027<br/>Proportion of residents <br/>at different UK address one year previously = 11.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025028,6.986899563318777,LSOA: E01025028<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025031,13.326602725896011,LSOA: E01025031<br/>Proportion of residents <br/>at different UK address one year previously = 13.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025007,9.02179422199696,LSOA: E01025007<br/>Proportion of residents <br/>at different UK address one year previously = 9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025008,4.761904761904762,LSOA: E01025008<br/>Proportion of residents <br/>at different UK address one year previously = 4.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025009,8.106355382619974,LSOA: E01025009<br/>Proportion of residents <br/>at different UK address one year previously = 8.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025011,9.294660514172708,LSOA: E01025011<br/>Proportion of residents <br/>at different UK address one year previously = 9.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025012,10.160818713450293,LSOA: E01025012<br/>Proportion of residents <br/>at different UK address one year previously = 10.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025013,6.580493537015276,LSOA: E01025013<br/>Proportion of residents <br/>at different UK address one year previously = 6.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025019,8.235919234856535,LSOA: E01025019<br/>Proportion of residents <br/>at different UK address one year previously = 8.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024998,5.107370864770749,LSOA: E01024998<br/>Proportion of residents <br/>at different UK address one year previously = 5.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025010,10.340705319784819,LSOA: E01025010<br/>Proportion of residents <br/>at different UK address one year previously = 10.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025014,10.115606936416185,LSOA: E01025014<br/>Proportion of residents <br/>at different UK address one year previously = 10.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025015,10,LSOA: E01025015<br/>Proportion of residents <br/>at different UK address one year previously = 10%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025004,7.3764258555133075,LSOA: E01025004<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025006,5.241605241605242,LSOA: E01025006<br/>Proportion of residents <br/>at different UK address one year previously = 5.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025023,6.778309409888357,LSOA: E01025023<br/>Proportion of residents <br/>at different UK address one year previously = 6.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025024,17.4391922900413,LSOA: E01025024<br/>Proportion of residents <br/>at different UK address one year previously = 17.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025025,7.6923076923076925,LSOA: E01025025<br/>Proportion of residents <br/>at different UK address one year previously = 7.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025001,11.022138483278379,LSOA: E01025001<br/>Proportion of residents <br/>at different UK address one year previously = 11%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025002,11.373390557939913,LSOA: E01025002<br/>Proportion of residents <br/>at different UK address one year previously = 11.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025005,5.704225352112676,LSOA: E01025005<br/>Proportion of residents <br/>at different UK address one year previously = 5.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025016,8.641444539982803,LSOA: E01025016<br/>Proportion of residents <br/>at different UK address one year previously = 8.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025018,6.584362139917696,LSOA: E01025018<br/>Proportion of residents <br/>at different UK address one year previously = 6.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024984,7.072829131652661,LSOA: E01024984<br/>Proportion of residents <br/>at different UK address one year previously = 7.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024985,7.396870554765292,LSOA: E01024985<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024986,11.166562694946974,LSOA: E01024986<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024987,12.82051282051282,LSOA: E01024987<br/>Proportion of residents <br/>at different UK address one year previously = 12.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024988,9.386973180076629,LSOA: E01024988<br/>Proportion of residents <br/>at different UK address one year previously = 9.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024989,6.738544474393531,LSOA: E01024989<br/>Proportion of residents <br/>at different UK address one year previously = 6.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024996,10.2803738317757,LSOA: E01024996<br/>Proportion of residents <br/>at different UK address one year previously = 10.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024997,8.144475920679886,LSOA: E01024997<br/>Proportion of residents <br/>at different UK address one year previously = 8.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024999,7.969507969507969,LSOA: E01024999<br/>Proportion of residents <br/>at different UK address one year previously = 8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025000,5.592105263157895,LSOA: E01025000<br/>Proportion of residents <br/>at different UK address one year previously = 5.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025029,11.245136186770429,LSOA: E01025029<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025030,11.224987798926305,LSOA: E01025030<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024981,8.803611738148984,LSOA: E01024981<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024982,11.76470588235294,LSOA: E01024982<br/>Proportion of residents <br/>at different UK address one year previously = 11.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024983,7.386759581881533,LSOA: E01024983<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024994,10.296010296010296,LSOA: E01024994<br/>Proportion of residents <br/>at different UK address one year previously = 10.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024995,8.485735186539868,LSOA: E01024995<br/>Proportion of residents <br/>at different UK address one year previously = 8.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025003,7.882352941176471,LSOA: E01025003<br/>Proportion of residents <br/>at different UK address one year previously = 7.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025017,7.083333333333333,LSOA: E01025017<br/>Proportion of residents <br/>at different UK address one year previously = 7.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024990,11.18930330752991,LSOA: E01024990<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024991,13.13035204567079,LSOA: E01024991<br/>Proportion of residents <br/>at different UK address one year previously = 13.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01024992,5.24802300503235,LSOA: E01024992<br/>Proportion of residents <br/>at different UK address one year previously = 5.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025020,7.913669064748201,LSOA: E01025020<br/>Proportion of residents <br/>at different UK address one year previously = 7.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025021,6.987227648384674,LSOA: E01025021<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025022,10.762574364521363,LSOA: E01025022<br/>Proportion of residents <br/>at different UK address one year previously = 10.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025573,8.282674772036474,LSOA: E01025573<br/>Proportion of residents <br/>at different UK address one year previously = 8.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025574,11.68091168091168,LSOA: E01025574<br/>Proportion of residents <br/>at different UK address one year previously = 11.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025581,10.007097232079488,LSOA: E01025581<br/>Proportion of residents <br/>at different UK address one year previously = 10%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025582,10.40983606557377,LSOA: E01025582<br/>Proportion of residents <br/>at different UK address one year previously = 10.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025583,13.333333333333334,LSOA: E01025583<br/>Proportion of residents <br/>at different UK address one year previously = 13.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025584,17.995910020449898,LSOA: E01025584<br/>Proportion of residents <br/>at different UK address one year previously = 18%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025605,8.764367816091955,LSOA: E01025605<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025606,7.186544342507645,LSOA: E01025606<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025607,5.0425671250818604,LSOA: E01025607<br/>Proportion of residents <br/>at different UK address one year previously = 5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025608,7.079646017699115,LSOA: E01025608<br/>Proportion of residents <br/>at different UK address one year previously = 7.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025590,11.17283950617284,LSOA: E01025590<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025591,6.941715782580222,LSOA: E01025591<br/>Proportion of residents <br/>at different UK address one year previously = 6.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025592,9.176470588235293,LSOA: E01025592<br/>Proportion of residents <br/>at different UK address one year previously = 9.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025593,9.520921770770164,LSOA: E01025593<br/>Proportion of residents <br/>at different UK address one year previously = 9.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025563,7.643884892086331,LSOA: E01025563<br/>Proportion of residents <br/>at different UK address one year previously = 7.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025564,8.157602663706992,LSOA: E01025564<br/>Proportion of residents <br/>at different UK address one year previously = 8.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025565,12.071005917159763,LSOA: E01025565<br/>Proportion of residents <br/>at different UK address one year previously = 12.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025586,7.374830852503384,LSOA: E01025586<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025587,11.213235294117647,LSOA: E01025587<br/>Proportion of residents <br/>at different UK address one year previously = 11.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025588,8.907185628742514,LSOA: E01025588<br/>Proportion of residents <br/>at different UK address one year previously = 8.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025589,10.178117048346055,LSOA: E01025589<br/>Proportion of residents <br/>at different UK address one year previously = 10.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025557,6.995884773662551,LSOA: E01025557<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025575,9.857612267250822,LSOA: E01025575<br/>Proportion of residents <br/>at different UK address one year previously = 9.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025578,5.142857142857142,LSOA: E01025578<br/>Proportion of residents <br/>at different UK address one year previously = 5.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025579,7.191011235955057,LSOA: E01025579<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025580,5.988967691095351,LSOA: E01025580<br/>Proportion of residents <br/>at different UK address one year previously = 6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025547,17.654171704957676,LSOA: E01025547<br/>Proportion of residents <br/>at different UK address one year previously = 17.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025549,9.78441127694859,LSOA: E01025549<br/>Proportion of residents <br/>at different UK address one year previously = 9.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025609,11.937716262975778,LSOA: E01025609<br/>Proportion of residents <br/>at different UK address one year previously = 11.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025548,9.584086799276673,LSOA: E01025548<br/>Proportion of residents <br/>at different UK address one year previously = 9.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025553,9.515062454077885,LSOA: E01025553<br/>Proportion of residents <br/>at different UK address one year previously = 9.5%<br/><em>(2021 Census results)</em>
